SKB                CPU PROCESS          NETNS      MARK/x        IFACE       PROTO  MTU   LEN   TUPLE FUNC
0xffff8bf24e1d0700 6   <empty>:13374    4026532949 0            eth0:15      0x0800 1500  74    10.0.1.61:80->10.0.1.238:59800(tcp)      validate_xmit_xfrm
0xffff8bf24e1d0700 6   <empty>:13374    4026532949 0            eth0:15      0x0800 1500  74    10.0.1.61:80->10.0.1.238:59800(tcp)      dev_hard_start_xmit
0xffff8bf24e1d0700 6   <empty>:13374    4026532949 0            eth0:15      0x0800 1500  74    10.0.1.61:80->10.0.1.238:59800(tcp)      skb_clone_tx_timestamp
0xffff8bf24e1d0700 6   <empty>:13374    4026532949 0            eth0:15      0x0800 1500  74    10.0.1.61:80->10.0.1.238:59800(tcp)      __dev_forward_skb
0xffff8bf24e1d0700 6   <empty>:13374    4026532949 0            eth0:15      0x0800 1500  74    10.0.1.61:80->10.0.1.238:59800(tcp)      __dev_forward_skb2
0xffff8bf24e1d0700 6   <empty>:13374    4026532949 0            eth0:15      0x0800 1500  74    10.0.1.61:80->10.0.1.238:59800(tcp)      skb_scrub_packet
0xffff8bf24e1d0700 6   <empty>:13374    4026532949 0            eth0:15      0x0800 1500  74    10.0.1.61:80->10.0.1.238:59800(tcp)      eth_type_trans
0xffff8bf24e1d0700 6   <empty>:13374    4026531840 0        ~de360ae4c2b0:16 0x0800 1500  60    10.0.1.61:80->10.0.1.238:59800(tcp)      __netif_rx
0xffff8bf24e1d0700 6   <empty>:13374    4026531840 0        ~de360ae4c2b0:16 0x0800 1500  60    10.0.1.61:80->10.0.1.238:59800(tcp)      netif_rx_internal
0xffff8bf24e1d0700 6   <empty>:13374    4026531840 0        ~de360ae4c2b0:16 0x0800 1500  60    10.0.1.61:80->10.0.1.238:59800(tcp)      enqueue_to_backlog
0xffff8bf2d65b76e8 6   <empty>:13374    0          0               0         0x0800 65536 40    10.0.1.238:59800->10.0.1.61:80(tcp)      consume_skb
0xffff8bf2d65b76e8 6   <empty>:13374    0          0               0         0x0800 65536 40    10.0.1.238:59800->10.0.1.61:80(tcp)      skb_release_head_state
0xffff8bf2d65b76e8 6   <empty>:13374    0          0               0         0x0800 0     40    10.0.1.238:59800->10.0.1.61:80(tcp)      skb_release_data
0xffff8bf2d65b76e8 6   <empty>:13374    0          0               0         0x0800 0     40    10.0.1.238:59800->10.0.1.61:80(tcp)      skb_free_head
0xffff8bf2d65b76e8 6   <empty>:13374    0          0               0         0x0800 0     40    10.0.1.238:59800->10.0.1.61:80(tcp)      kfree_skbmem
0xffff8bf24e1d0700 6   <empty>:13374    4026531840 0        ~de360ae4c2b0:16 0x0800 1500  60    10.0.1.61:80->10.0.1.238:59800(tcp)      __netif_receive_skb
0xffff8bf24e1d0700 6   <empty>:13374    4026531840 0        ~de360ae4c2b0:16 0x0800 1500  60    10.0.1.61:80->10.0.1.238:59800(tcp)      __netif_receive_skb_one_core
0xffff8bf24e1d0700 6   <empty>:13374    4026531840 0        ~de360ae4c2b0:16 0x0800 1500  60    10.0.1.61:80->10.0.1.238:59800(tcp)      tc_run
